2016,CARTER,JEFF,LosAngeles,C,77,"1,021.6",41,35,2.408,2.056,53.95,598,487,6.8562,92.8131,99.6693,1156,903,67.893,53.034,56.14,3.5467,96.124,99.6707
2016,THORNTON,JOE,SanJose,C,82,"1,121.6",65,27,3.477,1.444,70.65,608,441,10.6908,93.8775,104.5683,1146,896,61.305,47.932,56.12,5.6719,96.9866,102.6585
2016,HORNQVIST,PATRIC,Pittsburgh,RW,82,"1,092.52",50,32,2.746,1.757,60.98,640,501,7.8125,93.6128,101.4253,1180,924,64.805,50.745,56.08,4.2373,96.5368,100.7741
2016,GALLAGHER,BRENDAN,Montreal,RW,53,689.15,37,22,3.221,1.915,62.71,405,337,9.1358,93.4718,102.6076,767,604,66.778,52.587,55.94,4.824,96.3576,101.1816
2016,BERGERON,PATRICE,Boston,C,80,"1,081.32",47,37,2.608,2.053,55.95,651,497,7.2197,92.5553,99.775,1144,901,63.478,49.995,55.94,4.1084,95.8934,100.0018
2016,HAGELIN,CARL,Pittsburgh,LW,80,"1,057.72",50,40,2.836,2.269,55.56,624,454,8.0128,91.1894,99.2022,1100,867,62.399,49.181,55.92,4.5455,95.3864,99.9319
2016,KUNITZ,CHRIS,Pittsburgh,LW,80,"1,094.7",61,30,3.343,1.644,67.03,647,496,9.4281,93.9516,103.3797,1181,938,64.73,51.411,55.73,5.1651,96.8017,101.9668
2016,LEWIS,TREVOR,LosAngeles,C,75,916,22,32,1.441,2.096,40.74,466,359,4.721,91.0863,95.8073,866,689,56.725,45.131,55.69,2.5404,95.3556,97.896
2016,KLINGBERG,JOHN,Dallas,D,76,"1,359.15",68,51,3.002,2.251,57.14,821,662,8.2826,92.2961,100.5787,1577,1255,69.617,55.402,55.69,4.312,95.9363,100.2483
2016,CARR,DANIEL,Montreal,LW,23,251.95,9,10,2.143,2.381,47.37,138,100,6.5217,90,96.5217,249,199,59.297,47.39,55.58,3.6145,94.9749,98.5894
2016,HYMAN,ZACH,Toronto,C,16,204.233,6,7,1.763,2.056,46.15,97,91,6.1856,92.3077,98.4933,211,169,61.988,49.649,55.53,2.8436,95.858,98.7016
2016,PACIORETTY,MAX,Montreal,LW,82,"1,088.25",49,50,2.702,2.757,49.49,651,525,7.5269,90.4762,98.0031,1198,961,66.051,52.984,55.49,4.0902,94.7971,98.8873
2016,JACKMAN,BARRET,Nashville,D,73,941.95,28,27,1.784,1.72,50.91,473,371,5.9197,92.7224,98.6421,899,722,57.264,45.99,55.46,3.1146,96.2604,99.375
2016,GREEN,MIKE,Detroit,D,74,"1,164.12",41,44,2.113,2.268,48.24,611,533,6.7103,91.7448,98.4551,1100,891,56.695,45.923,55.25,3.7273,95.0617,98.789
2016,PAVELSKI,JOE,SanJose,C,82,"1,189.22",65,31,3.279,1.564,67.71,636,485,10.2201,93.6082,103.8283,1211,986,61.099,49.747,55.12,5.3675,96.856,102.2235
2016,BOYES,BRAD,Toronto,RW,60,552.1,20,26,2.174,2.826,43.48,279,256,7.1685,89.8438,97.0123,546,445,59.337,48.361,55.1,3.663,94.1573,97.8203
2016,NESTRASIL,ANDREJ,Carolina,C,55,706.4,27,24,2.293,2.039,52.94,323,288,8.3591,91.6667,100.0258,675,550,57.333,46.716,55.1,4,95.6364,99.6364
2016,NAMESTNIKOV,VLADISLAV,TampaBay,C,80,939,41,25,2.62,1.597,62.12,476,410,8.6134,93.9024,102.5158,904,737,57.764,47.093,55.09,4.5354,96.6079,101.1433
2016,JASKIN,DMITRIJ,St.Louis,RW,65,747.7,23,19,1.846,1.525,54.76,379,300,6.0686,93.6667,99.7353,680,555,54.567,44.537,55.06,3.3824,96.5766,99.959
2016,WHEELER,BLAKE,Winnipeg,RW,82,"1,153.15",60,44,3.122,2.289,57.69,652,563,9.2025,92.1847,101.3872,1227,1003,63.843,52.187,55.02,4.89,95.6132,100.5032
2016,GETZLAF,RYAN,Anaheim,C,77,"1,092.05",39,33,2.143,1.813,54.17,556,444,7.0144,92.5676,99.582,1084,887,59.558,48.734,55,3.5978,96.2796,99.8774
2016,STAAL,ERIC,NYRangers,C,83,"1,224.33",43,41,2.107,2.009,51.19,636,545,6.761,92.4771,99.2381,1265,1035,61.993,50.721,55,3.3992,96.0387,99.4379
2016,PARAYKO,COLTON,St.Louis,D,79,"1,260.12",60,34,2.857,1.619,63.83,671,541,8.9419,93.7153,102.6572,1237,1012,58.899,48.186,55,4.8504,96.6403,101.4907
2016,KINDL,JAKUB,Florida,D,44,610.033,27,17,2.656,1.672,61.36,321,275,8.4112,93.8182,102.2294,578,473,56.849,46.522,55,4.6713,96.4059,101.0772
2016,SEGUIN,TYLER,Dallas,C,72,"1,066.2",54,55,3.039,3.095,49.54,600,498,9,88.9558,97.9558,1158,949,65.166,53.405,54.96,4.6632,94.2044,98.8676
2016,PAAJARVI,MAGNUS,St.Louis,LW,48,583.75,14,21,1.439,2.158,40,324,273,4.321,92.3077,96.6287,584,479,60.026,49.233,54.94,2.3973,95.6159,98.0132
2016,CONDRA,ERIK,TampaBay,RW,54,506.783,19,23,2.249,2.723,45.24,244,209,7.7869,88.9952,96.7821,468,384,55.408,45.463,54.93,4.0598,94.0104,98.0702
